CONTROL,WEIGHT,TENURE,INCOME,RENT,MORT_AMT,HOME_VAL,MOVE_YEAR,DIVISION,METRO,TOTROOMS,PERPOVLVL,SOURCE,SURVEY_YEAR,IS_OWNER,IS_RENTER,EDU_TIER,YEARS_US,DIV_MEDIAN_RENT,Rp,LATE_PAYMENT_FLAG,EVICTION_THREAT,HOUSING_DISTRESS,E_norm,T_norm,HC_WCI
11040898,2193.0923702,2,78400.0,2200.0,,,2023.0,3,16980,7,501.0,AHS_2023,2023,0,1,5.0,0.0,800.0,2.6881720430107525,,,,1.0,0.0,1.2293906810035842
11040901,2008.7092948,2,60000.0,2800.0,,,1999.0,3,16980,4,298.0,AHS_2023,2023,0,1,4.0,24.0,800.0,2.6881720430107525,,,,0.75,0.8,1.4127240143369175
11040903,3240.0962986,1,28400.0,,,50003.0,2022.0,4,99998,4,197.0,AHS_2023,2023,1,0,4.0,1.0,690.0,,,,,0.75,0.03333333333333333,
11040907,1435.0217959,,,,,102105.0,,3,16980,5,,AHS_2023,2023,0,0,,,800.0,,,,,,,
11040908,1811.0234455,1,59700.0,,969.0,414465.0,1973.0,3,16980,8,330.0,AHS_2023,2023,1,0,5.0,30.0,800.0,,0.0,,0.0,1.0,1.0,
11040909,3143.3426768,2,58000.0,1400.0,,,2021.0,3,16980,3,372.0,AHS_2023,2023,0,1,5.0,2.0,800.0,1.75,0.0,0.0,0.0,1.0,0.06666666666666667,0.938888888888889
11040911,3064.4577785,1,112000.0,,2312.0,983075.0,2009.0,3,16980,8,365.0,AHS_2023,2023,1,0,4.0,14.0,800.0,,,,,0.75,0.4666666666666667,
11040916,2193.0923702,1,18000.0,,,74434.0,1983.0,3,16980,5,100.0,AHS_2023,2023,1,0,3.0,30.0,800.0,,,,,0.5,1.0,
11040917,2984.1411388,2,68800.0,1100.0,,,2014.0,3,16980,5,220.0,AHS_2023,2023,0,1,2.0,9.0,800.0,1.375,,,,0.25,0.3,0.6416666666666667
11040918,2168.6808374,1,490000.0,,2729.0,595355.0,2017.0,3,16980,4,501.0,AHS_2023,2023,1,0,5.0,6.0,800.0,,,,,1.0,0.2,
11040920,2138.6385225,1,170000.0,,2574.0,475016.0,2023.0,3,16980,7,501.0,AHS_2023,2023,1,0,3.0,0.0,800.0,,,,,0.5,0.0,
11040921,3179.5065695,1,37400.0,,,108252.0,1971.0,4,99999,5,206.0,AHS_2023,2023,1,0,3.0,30.0,690.0,,,,,0.5,1.0,
11040926,5328.1231024,2,34000.0,760.0,,,2020.0,5,99999,5,112.0,AHS_2023,2023,0,1,3.0,3.0,1200.0,0.6333333333333333,0.0,1.0,1.0,0.5,0.1,0.41111111111111115
11040929,752.14800978,1,30000.0,,,56144.0,2017.0,3,16980,6,146.0,AHS_2023,2023,1,0,4.0,6.0,800.0,,,,,0.75,0.2,
11040933,1435.0217959,,,,,74486.0,,3,16980,5,,AHS_2023,2023,0,0,,,800.0,,,,,,,
11040934,2168.6808374,2,133000.0,1400.0,,,2017.0,3,16980,5,501.0,AHS_2023,2023,0,1,5.0,6.0,800.0,1.75,,,,1.0,0.2,0.9833333333333334
11040937,2946.1665789,2,131200.0,2200.0,,,1995.0,3,16980,6,431.0,AHS_2023,2023,0,1,5.0,28.0,800.0,2.6881720430107525,0.0,0.0,0.0,1.0,0.9333333333333333,1.5405017921146953
11040938,3064.4577785,1,200000.0,,,370440.0,1984.0,3,16980,7,501.0,AHS_2023,2023,1,0,5.0,30.0,800.0,,,,,1.0,1.0,
11040943,2626.2042105,2,8000.0,10.0,,,2018.0,3,16980,1,52.0,AHS_2023,2023,0,1,4.0,5.0,800.0,0.0125,,,,0.75,0.16666666666666666,0.3097222222222222
11040944,2626.2042105,1,100000.0,,1250.0,2565701.0,2017.0,3,16980,7,498.0,AHS_2023,2023,1,0,4.0,6.0,800.0,,0.0,,0.0,0.75,0.2,
11040950,8379.2584502,2,10000.0,310.0,,,2015.0,5,99999,4,65.0,AHS_2023,2023,0,1,3.0,8.0,1200.0,0.25833333333333336,0.0,0.0,0.0,0.5,0.26666666666666666,0.3416666666666666
11040953,2168.6808374,2,90000.0,1200.0,,,2017.0,3,16980,6,446.0,AHS_2023,2023,0,1,4.0,6.0,800.0,1.5,0.0,0.0,0.0,0.75,0.2,0.8166666666666668
11040954,2219.7263058,2,30000.0,1300.0,,,2017.0,3,16980,4,150.0,AHS_2023,2023,0,1,4.0,6.0,800.0,1.625,,,,0.75,0.2,0.8583333333333334
11040958,3143.3426768,2,147000.0,1900.0,,,2022.0,3,16980,7,501.0,AHS_2023,2023,0,1,5.0,1.0,800.0,2.375,0.0,0.0,0.0,1.0,0.03333333333333333,1.136111111111111
11040959,1435.0217959,,,,,303634.0,,3,16980,4,,AHS_2023,2023,0,0,,,800.0,,,,,,,
11040961,3022.0064395,2,40550.0,930.0,,,2022.0,3,16980,6,196.0,AHS_2023,2023,0,1,3.0,1.0,800.0,1.1625,,,,0.5,0.03333333333333333,0.5652777777777779
11040965,2946.1665789,1,110000.0,,788.0,25675.0,2020.0,3,16980,8,245.0,AHS_2023,2023,1,0,4.0,3.0,800.0,,,,,0.75,0.1,
11040966,2467.3271934,2,38000.0,860.0,,,2005.0,3,16980,2,245.0,AHS_2023,2023,0,1,5.0,18.0,800.0,1.075,0.0,0.0,0.0,1.0,0.6,0.8916666666666667
11040968,2168.6808374,2,129030.0,2100.0,,,2022.0,3,16980,4,501.0,AHS_2023,2023,0,1,5.0,1.0,800.0,2.625,0.0,0.0,0.0,1.0,0.03333333333333333,1.2194444444444443
11040971,1570.3059025,1,124000.0,,468.0,129914.0,1974.0,3,16980,7,501.0,AHS_2023,2023,1,0,4.0,30.0,800.0,,,,,0.75,1.0,
11040972,3189.0249363,1,20400.0,,,498507.0,1956.0,5,99999,6,143.0,AHS_2023,2023,1,0,3.0,30.0,1200.0,,,,,0.5,1.0,
11040973,454.17588601,2,9000.0,500.0,,,1960.0,3,16980,5,63.0,AHS_2023,2023,0,1,3.0,30.0,800.0,0.625,0.0,0.0,0.0,0.5,1.0,0.7083333333333334
11040974,2909.2515406,1,30000.0,,,609967.0,2017.0,3,16980,4,80.0,AHS_2023,2023,1,0,5.0,6.0,800.0,,,,,1.0,0.2,
11040976,3064.4577785,1,40000.0,,574.0,133348.0,2016.0,3,16980,8,258.0,AHS_2023,2023,1,0,3.0,7.0,800.0,,,,,0.5,0.23333333333333334,
11040978,2168.6808374,1,498400.0,,1544.0,338741.0,2019.0,3,16980,7,501.0,AHS_2023,2023,1,0,5.0,4.0,800.0,,,,,1.0,0.13333333333333333,
11040980,2624.9447068,1,25000.0,,,15830.0,1995.0,3,16980,7,174.0,AHS_2023,2023,1,0,5.0,28.0,800.0,,,,,1.0,0.9333333333333333,
11040981,863.75641827,2,25200.0,2100.0,,,2020.0,3,16980,3,174.0,AHS_2023,2023,0,1,2.0,3.0,800.0,2.625,,,,0.25,0.1,0.9916666666666667
11040982,2168.6808374,1,63000.0,,,507388.0,2015.0,3,16980,5,404.0,AHS_2023,2023,1,0,5.0,8.0,800.0,,,,,1.0,0.26666666666666666,
11040988,1811.0234455,1,60400.0,,187.0,260358.0,2011.0,3,16980,4,331.0,AHS_2023,2023,1,0,5.0,12.0,800.0,,1.0,,1.0,1.0,0.4,
11040989,2700.6527401,,,,,310012.0,,4,99999,4,,AHS_2023,2023,0,0,,,690.0,,,,,,,
11040991,7040.9059097,2,60000.0,900.0,,,2016.0,5,99999,5,249.0,AHS_2023,2023,0,1,4.0,7.0,1200.0,0.75,,,,0.75,0.23333333333333334,0.5777777777777778
11040994,2651.4306091,2,0.0,100.0,,,2023.0,3,16980,6,1.0,AHS_2023,2023,0,1,4.0,0.0,800.0,0.125,0.0,0.0,0.0,0.75,0.0,0.2916666666666667
11040995,923.43138964,2,35000.0,700.0,,,2020.0,3,16980,5,175.0,AHS_2023,2023,0,1,4.0,3.0,800.0,0.875,,,,0.75,0.1,0.5750000000000001
11040998,3143.3426768,2,0.0,600.0,,,2018.0,3,16980,5,1.0,AHS_2023,2023,0,1,5.0,5.0,800.0,0.75,,,,1.0,0.16666666666666666,0.638888888888889
11041000,2168.6808374,1,37800.0,,2225.0,418243.0,2021.0,3,16980,4,243.0,AHS_2023,2023,1,0,5.0,2.0,800.0,,0.0,,0.0,1.0,0.06666666666666667,
11041001,1928.0762413,1,139800.0,,,536084.0,1988.0,3,16980,7,501.0,AHS_2023,2023,1,0,5.0,30.0,800.0,,,,,1.0,1.0,
11041002,3143.3426768,2,38000.0,1200.0,,,2022.0,3,16980,6,182.0,AHS_2023,2023,0,1,4.0,1.0,800.0,1.5,1.0,1.0,1.0,0.75,0.03333333333333333,0.7611111111111111
11041003,2444.5119862,1,78000.0,,1355.0,332949.0,2018.0,3,16980,8,253.0,AHS_2023,2023,1,0,4.0,5.0,800.0,,,,,0.75,0.16666666666666666,
11041004,2461.4672563,1,80000.0,,843.0,294062.0,2021.0,3,16980,5,331.0,AHS_2023,2023,1,0,4.0,2.0,800.0,,,,,0.75,0.06666666666666667,
11041005,3064.4577785,1,100000.0,,,256476.0,2004.0,3,16980,6,500.0,AHS_2023,2023,1,0,3.0,19.0,800.0,,,,,0.5,0.6333333333333333,
11041006,2984.1411388,2,20.0,1200.0,,,2018.0,3,16980,6,1.0,AHS_2023,2023,0,1,5.0,5.0,800.0,1.5,0.0,0.0,0.0,1.0,0.16666666666666666,0.8888888888888888
11041007,2946.1665789,1,85000.0,,574.0,186490.0,2000.0,3,16980,9,133.0,AHS_2023,2023,1,0,3.0,23.0,800.0,,0.0,,0.0,0.5,0.7666666666666667,
11041009,1928.0762413,1,107400.0,,,623429.0,1997.0,3,16980,8,501.0,AHS_2023,2023,1,0,4.0,26.0,800.0,,,,,0.75,0.8666666666666667,
11041010,2984.1411388,2,46490.0,1300.0,,,2022.0,3,16980,5,232.0,AHS_2023,2023,0,1,4.0,1.0,800.0,1.625,1.0,1.0,1.0,0.75,0.03333333333333333,0.8027777777777777
11041012,1990.1348962,1,16200.0,,,61045.0,1971.0,3,16980,5,113.0,AHS_2023,2023,1,0,4.0,30.0,800.0,,,,,0.75,1.0,
11041013,2291.1722507,2,101000.0,1500.0,,,2019.0,3,16980,4,501.0,AHS_2023,2023,0,1,5.0,4.0,800.0,1.875,0.0,0.0,0.0,1.0,0.13333333333333333,1.0027777777777778
11041016,589.76713638,3,0.0,,,,2022.0,6,99998,5,1.0,AHS_2023,2023,0,0,4.0,1.0,550.0,,,,,0.75,0.03333333333333333,
11041018,7988.3734204,2,52000.0,1200.0,,,2021.0,6,99998,5,222.0,AHS_2023,2023,0,1,4.0,2.0,550.0,2.1818181818181817,,,,0.75,0.06666666666666667,0.9994949494949495
11041019,2971.8901968,1,110900.0,,701.0,292595.0,2009.0,5,99999,6,501.0,AHS_2023,2023,1,0,5.0,14.0,1200.0,,0.0,,0.0,1.0,0.4666666666666667,
11041020,1928.0762413,1,38600.0,,,504472.0,2003.0,3,16980,7,214.0,AHS_2023,2023,1,0,4.0,20.0,800.0,,,,,0.75,0.6666666666666666,
11041021,1034.3388967,2,43800.0,1900.0,,,2017.0,3,16980,6,91.0,AHS_2023,2023,0,1,3.0,6.0,800.0,2.375,,,,0.5,0.2,1.0250000000000001
11041027,2626.2042105,2,58000.0,900.0,,,2015.0,3,16980,3,289.0,AHS_2023,2023,0,1,2.0,8.0,800.0,1.125,,,,0.25,0.26666666666666666,0.5472222222222222
11041028,2312.556302,2,18000.0,1000.0,,,2020.0,3,16980,5,115.0,AHS_2023,2023,0,1,2.0,3.0,800.0,1.25,,,,0.25,0.1,0.5333333333333333
11041029,2984.1411388,2,9000.0,900.0,,,2011.0,3,16980,4,38.0,AHS_2023,2023,0,1,4.0,12.0,800.0,1.125,1.0,0.0,1.0,0.75,0.4,0.7583333333333333
11041032,2559.0694531,1,29200.0,,,229725.0,2018.0,3,16980,5,162.0,AHS_2023,2023,1,0,4.0,5.0,800.0,,,,,0.75,0.16666666666666666,
11041034,2084.9675424,2,69000.0,1600.0,,,2021.0,3,16980,2,444.0,AHS_2023,2023,0,1,5.0,2.0,800.0,2.0,,,,1.0,0.06666666666666667,1.0222222222222224
11041035,6753.8149754,,,,,,,3,99998,3,,AHS_2023,2023,0,0,,,800.0,,,,,,,
11041037,5116.6657042,1,123000.0,,1381.0,145878.0,1992.0,4,99998,6,501.0,AHS_2023,2023,1,0,5.0,30.0,690.0,,,,,1.0,1.0,
11041038,4070.2374044,1,175750.0,,3051.0,687285.0,2022.0,6,99998,7,501.0,AHS_2023,2023,1,0,5.0,1.0,550.0,,,,,1.0,0.03333333333333333,
11041040,5394.1025733,2,59000.0,550.0,,,2013.0,5,99999,6,295.0,AHS_2023,2023,0,1,2.0,10.0,1200.0,0.4583333333333333,0.0,0.0,0.0,0.25,0.3333333333333333,0.34722222222222215
11041041,5731.5779413,1,45000.0,,706.0,242891.0,2006.0,7,99999,6,223.0,AHS_2023,2023,1,0,4.0,17.0,1100.0,,1.0,,1.0,0.75,0.5666666666666667,
11041042,4067.6704963,1,70040.0,,,35548.0,2013.0,3,99998,6,449.0,AHS_2023,2023,1,0,4.0,10.0,800.0,,,,,0.75,0.3333333333333333,
11041047,1789.898366,1,152000.0,,748.0,214524.0,2018.0,7,19100,5,485.0,AHS_2023,2023,1,0,3.0,5.0,1100.0,,,,,0.5,0.16666666666666666,
11041050,1789.898366,1,125200.0,,379.0,323630.0,2002.0,7,19100,6,304.0,AHS_2023,2023,1,0,3.0,21.0,1100.0,,,,,0.5,0.7,
11041052,1682.1389198,1,112000.0,,1967.0,692661.0,2018.0,7,19100,8,271.0,AHS_2023,2023,1,0,4.0,5.0,1100.0,,,,,0.75,0.16666666666666666,
11041053,1053.6329895,1,25200.0,,,447716.0,1998.0,7,26420,7,175.0,AHS_2023,2023,1,0,3.0,25.0,1100.0,,,,,0.5,0.8333333333333334,
11041055,1294.1141405,1,74000.0,,,206339.0,1955.0,7,19100,5,409.0,AHS_2023,2023,1,0,2.0,30.0,1100.0,,,,,0.25,1.0,
11041058,1682.1389198,2,125000.0,2100.0,,,2022.0,7,19100,7,352.0,AHS_2023,2023,0,1,3.0,1.0,1100.0,1.9090909090909092,,,,0.5,0.03333333333333333,0.8141414141414142
11041065,2632.2823251,1,34700.0,,,60655.0,1983.0,3,99998,5,193.0,AHS_2023,2023,1,0,3.0,30.0,800.0,,,,,0.5,1.0,
11041066,2465.7371588,1,180000.0,,1569.0,338686.0,2022.0,3,99999,8,501.0,AHS_2023,2023,1,0,4.0,1.0,800.0,,0.0,,0.0,0.75,0.03333333333333333,
11041071,1620.5882773,1,64000.0,,,397024.0,1994.0,7,26420,6,318.0,AHS_2023,2023,1,0,4.0,29.0,1100.0,,,,,0.75,0.9666666666666667,
11041073,941.70153611,1,65200.0,,,311046.0,1998.0,7,26420,5,278.0,AHS_2023,2023,1,0,5.0,25.0,1100.0,,,,,1.0,0.8333333333333334,
11041074,1508.268896,1,200500.0,,1162.0,286141.0,2004.0,7,19100,7,501.0,AHS_2023,2023,1,0,5.0,19.0,1100.0,,0.0,,0.0,1.0,0.6333333333333333,
11041076,2651.2676143,1,15600.0,,,87732.0,2000.0,7,26420,5,78.0,AHS_2023,2023,1,0,3.0,23.0,1100.0,,,,,0.5,0.7666666666666667,
11041078,2086.0973139,2,35000.0,1500.0,,,2020.0,7,19100,4,225.0,AHS_2023,2023,0,1,5.0,3.0,1100.0,1.3636363636363635,,,,1.0,0.1,0.8212121212121212
11041080,782.2812339,,,,,,,7,19100,5,,AHS_2023,2023,0,0,,,1100.0,,,,,,,
11041084,1929.0055994,,,,,,,3,99998,5,,AHS_2023,2023,0,0,,,800.0,,,,,,,
11041085,2463.6709181,1,73500.0,,395.0,297307.0,2007.0,3,99999,7,238.0,AHS_2023,2023,1,0,4.0,16.0,800.0,,1.0,,1.0,0.75,0.5333333333333333,
11041086,6099.8249382,1,401600.0,,,1471031.0,2003.0,8,99998,8,501.0,AHS_2023,2023,1,0,5.0,20.0,1300.0,,,,,1.0,0.6666666666666666,
11041092,1682.1389198,2,47000.0,970.0,,,2011.0,7,19100,4,301.0,AHS_2023,2023,0,1,4.0,12.0,1100.0,0.8818181818181818,,,,0.75,0.4,0.6772727272727272
11041094,1585.6802021,1,351000.0,,,2115419.0,2020.0,7,26420,9,501.0,AHS_2023,2023,1,0,5.0,3.0,1100.0,,,,,1.0,0.1,
11041099,847.83166174,2,26000.0,700.0,,,2014.0,7,26420,3,181.0,AHS_2023,2023,0,1,2.0,9.0,1100.0,0.6363636363636364,0.0,0.0,0.0,0.25,0.3,0.39545454545454545
11041101,1678.375583,1,377000.0,,,648552.0,2011.0,7,26420,6,501.0,AHS_2023,2023,1,0,4.0,12.0,1100.0,,,,,0.75,0.4,
11041102,1443.2968605,2,20100.0,1800.0,,,2019.0,7,19100,4,130.0,AHS_2023,2023,0,1,3.0,4.0,1100.0,1.6363636363636365,,,,0.5,0.13333333333333333,0.7565656565656567
11041103,1294.1141405,1,74000.0,,,255415.0,2006.0,7,19100,5,409.0,AHS_2023,2023,1,0,2.0,17.0,1100.0,,,,,0.25,0.5666666666666667,
11041104,1682.1389198,1,69000.0,,2380.0,582102.0,2021.0,7,19100,6,228.0,AHS_2023,2023,1,0,4.0,2.0,1100.0,,0.0,,0.0,0.75,0.06666666666666667,
11041105,441.58731821,,,,,464973.0,,8,99998,5,,AHS_2023,2023,0,0,,,1300.0,,,,,,,
11041106,4270.868428,2,12000.0,200.0,,,2020.0,6,99999,4,58.0,AHS_2023,2023,0,1,2.0,3.0,550.0,0.36363636363636365,,,,0.25,0.1,0.23787878787878788
11041109,4067.6704963,1,86000.0,,338.0,124613.0,2015.0,3,99998,4,430.0,AHS_2023,2023,1,0,4.0,8.0,800.0,,0.0,,0.0,0.75,0.26666666666666666,
11041110,1827.8775113,1,19000.0,,426.0,59670.0,2009.0,3,99999,7,133.0,AHS_2023,2023,1,0,2.0,14.0,800.0,,,,,0.25,0.4666666666666667,
11041112,4122.5228468,2,11000.0,200.0,,,2013.0,3,99999,3,55.0,AHS_2023,2023,0,1,4.0,10.0,800.0,0.25,,,,0.75,0.3333333333333333,0.4444444444444444
11041113,3559.3165812,2,66700.0,510.0,,,2021.0,3,99999,4,334.0,AHS_2023,2023,0,1,3.0,2.0,800.0,0.6375,0.0,0.0,0.0,0.5,0.06666666666666667,0.40138888888888885
11041115,280.00236346,,,,,,,7,19100,6,,AHS_2023,2023,0,0,,,1100.0,,,,,,,
11041116,1404.7819611,1,125000.0,,1995.0,652989.0,2014.0,7,19100,9,501.0,AHS_2023,2023,1,0,5.0,9.0,1100.0,,0.0,,0.0,1.0,0.3,
11041118,1294.1141405,1,81400.0,,,576619.0,2015.0,7,19100,7,452.0,AHS_2023,2023,1,0,3.0,8.0,1100.0,,,,,0.5,0.26666666666666666,
11041119,1789.898366,1,36000.0,,829.0,344227.0,2017.0,7,19100,6,231.0,AHS_2023,2023,1,0,1.0,6.0,1100.0,,,,,0.0,0.2,
11041120,1294.1141405,2,14480.0,1200.0,,,2019.0,7,19100,4,101.0,AHS_2023,2023,0,1,4.0,4.0,1100.0,1.0909090909090908,,,,0.75,0.13333333333333333,0.658080808080808
11041122,1443.2968605,2,65000.0,1800.0,,,2016.0,7,19100,6,418.0,AHS_2023,2023,0,1,5.0,7.0,1100.0,1.6363636363636365,0.0,0.0,0.0,1.0,0.23333333333333334,0.9565656565656567
11041124,1443.2968605,1,29000.0,,,79909.0,2022.0,7,19100,4,187.0,AHS_2023,2023,1,0,4.0,1.0,1100.0,,,,,0.75,0.03333333333333333,
11041128,6099.8249382,1,220000.0,,1447.0,771898.0,2009.0,8,99998,7,501.0,AHS_2023,2023,1,0,5.0,14.0,1300.0,,,,,1.0,0.4666666666666667,
11041129,7090.4933917,1,260000.0,,1027.0,195960.0,2018.0,6,99998,5,501.0,AHS_2023,2023,1,0,5.0,5.0,550.0,,,,,1.0,0.16666666666666666,
11041130,2971.0054882,,,,,,,6,99998,5,,AHS_2023,2023,0,0,,,550.0,,,,,,,
11041131,2932.704265,1,94000.0,,558.0,133093.0,2020.0,3,99998,5,470.0,AHS_2023,2023,1,0,3.0,3.0,800.0,,0.0,,0.0,0.5,0.1,
11041132,1827.8775113,1,43500.0,,,120263.0,2004.0,3,99999,6,302.0,AHS_2023,2023,1,0,3.0,19.0,800.0,,,,,0.5,0.6333333333333333,
11041136,1866.2524287,1,164700.0,,,361823.0,1984.0,7,26420,7,501.0,AHS_2023,2023,1,0,5.0,30.0,1100.0,,,,,1.0,1.0,
11041138,1443.2968605,1,150000.0,,1584.0,584786.0,2020.0,7,19100,7,496.0,AHS_2023,2023,1,0,5.0,3.0,1100.0,,0.0,,0.0,1.0,0.1,
11041141,1346.8088012,1,29400.0,,,179895.0,2010.0,7,26420,7,95.0,AHS_2023,2023,1,0,1.0,13.0,1100.0,,,,,0.0,0.43333333333333335,
11041142,1604.8900603,1,52000.0,,,344083.0,1990.0,7,19100,5,216.0,AHS_2023,2023,1,0,3.0,30.0,1100.0,,,,,0.5,1.0,
11041143,782.2812339,,,,,,,7,19100,5,,AHS_2023,2023,0,0,,,1100.0,,,,,,,
11041144,1294.1141405,1,10000.0,,,359350.0,2016.0,7,19100,8,70.0,AHS_2023,2023,1,0,5.0,7.0,1100.0,,,,,1.0,0.23333333333333334,
11041145,1151.4519716,1,16200.0,,,332654.0,2010.0,7,26420,8,113.0,AHS_2023,2023,1,0,5.0,13.0,1100.0,,,,,1.0,0.43333333333333335,
11041150,2914.5068911,2,44300.0,850.0,,,2012.0,3,99999,6,246.0,AHS_2023,2023,0,1,3.0,11.0,800.0,1.0625,0.0,0.0,0.0,0.5,0.36666666666666664,0.6430555555555556
11041151,1931.6378333,1,15000.0,,,30960.0,2023.0,7,26420,3,96.0,AHS_2023,2023,1,0,4.0,0.0,1100.0,,,,,0.75,0.0,
11041152,1309.6838535,,,,,,,3,99999,4,,AHS_2023,2023,0,0,,,800.0,,,,,,,
11041153,1504.2998675,1,80100.0,,,28359.0,2000.0,7,26420,9,187.0,AHS_2023,2023,1,0,4.0,23.0,1100.0,,,,,0.75,0.7666666666666667,
11041155,1620.5882773,1,115000.0,,1238.0,266424.0,2014.0,7,26420,5,501.0,AHS_2023,2023,1,0,4.0,9.0,1100.0,,,,,0.75,0.3,
11041156,910.98497589,1,93400.0,,669.0,309060.0,2010.0,7,26420,8,397.0,AHS_2023,2023,1,0,4.0,13.0,1100.0,,,,,0.75,0.43333333333333335,
11041158,1443.2968605,1,120000.0,,1003.0,519906.0,1993.0,7,19100,6,501.0,AHS_2023,2023,1,0,3.0,30.0,1100.0,,0.0,,0.0,0.5,1.0,
11041159,810.71419291,2,45010.0,1200.0,,,2017.0,7,19100,4,289.0,AHS_2023,2023,0,1,3.0,6.0,1100.0,1.0909090909090908,0.0,0.0,0.0,0.5,0.2,0.5969696969696969
11041161,1682.1389198,1,127000.0,,1269.0,343686.0,2018.0,7,19100,8,501.0,AHS_2023,2023,1,0,5.0,5.0,1100.0,,0.0,,0.0,1.0,0.16666666666666666,
11041164,1443.2968605,2,235000.0,2000.0,,,2020.0,7,19100,5,501.0,AHS_2023,2023,0,1,5.0,3.0,1100.0,1.8181818181818181,0.0,0.0,0.0,1.0,0.1,0.9727272727272728
11041165,1223.7787237,2,28300.0,2300.0,,,2020.0,8,99998,5,157.0,AHS_2023,2023,0,1,3.0,3.0,1300.0,1.7692307692307692,1.0,0.0,1.0,0.5,0.1,0.7897435897435897
11041166,1442.1973256,1,55000.0,,,262621.0,1986.0,7,19100,5,304.0,AHS_2023,2023,1,0,5.0,30.0,1100.0,,,,,1.0,1.0,
11041167,5731.5779413,1,122000.0,,,170052.0,2001.0,7,99999,5,501.0,AHS_2023,2023,1,0,4.0,22.0,1100.0,,,,,0.75,0.7333333333333333,
11041168,4217.805139,2,85000.0,950.0,,,2022.0,7,99999,4,501.0,AHS_2023,2023,0,1,5.0,1.0,1100.0,0.8636363636363636,,,,1.0,0.03333333333333333,0.6323232323232324
11041171,1594.2976252,1,22500.0,,,150079.0,1962.0,3,99999,5,157.0,AHS_2023,2023,1,0,2.0,30.0,800.0,,,,,0.25,1.0,
11041172,6099.8249382,1,174800.0,,,1111857.0,1998.0,8,99998,10,501.0,AHS_2023,2023,1,0,5.0,25.0,1300.0,,,,,1.0,0.8333333333333334,
11041175,1789.898366,2,78000.0,1200.0,,,2022.0,7,19100,5,501.0,AHS_2023,2023,0,1,5.0,1.0,1100.0,1.0909090909090908,,,,1.0,0.03333333333333333,0.708080808080808
11041176,1667.9933111,1,41000.0,,702.0,344334.0,2018.0,7,26420,6,227.0,AHS_2023,2023,1,0,5.0,5.0,1100.0,,0.0,,0.0,1.0,0.16666666666666666,
11041177,1466.8167377,1,73800.0,,,772349.0,2005.0,7,19100,7,410.0,AHS_2023,2023,1,0,5.0,18.0,1100.0,,,,,1.0,0.6,
11041178,1682.1389198,1,94000.0,,728.0,182488.0,2019.0,7,19100,5,468.0,AHS_2023,2023,1,0,4.0,4.0,1100.0,,0.0,,0.0,0.75,0.13333333333333333,
11041181,1690.7789582,1,417000.0,,2811.0,670977.0,2015.0,7,26420,9,501.0,AHS_2023,2023,1,0,5.0,8.0,1100.0,,0.0,,0.0,1.0,0.26666666666666666,
11041182,1771.1040466,2,124000.0,1600.0,,,2022.0,7,26420,5,394.0,AHS_2023,2023,0,1,4.0,1.0,1100.0,1.4545454545454546,0.0,0.0,0.0,0.75,0.03333333333333333,0.7459595959595959
11041183,1443.2968605,1,150000.0,,,1348942.0,2018.0,7,19100,8,501.0,AHS_2023,2023,1,0,5.0,5.0,1100.0,,,,,1.0,0.16666666666666666,
11041185,782.2812339,,,,,,,7,19100,5,,AHS_2023,2023,0,0,,,1100.0,,,,,,,
11041186,1789.898366,1,39400.0,,3652.0,317596.0,2022.0,7,19100,6,197.0,AHS_2023,2023,1,0,4.0,1.0,1100.0,,0.0,,0.0,0.75,0.03333333333333333,
11041187,2632.2823251,1,70000.0,,,15245.0,1990.0,3,99998,4,186.0,AHS_2023,2023,1,0,4.0,30.0,800.0,,,,,0.75,1.0,
11041189,3897.7136723,3,38000.0,,,,2012.0,3,99999,3,245.0,AHS_2023,2023,0,0,4.0,11.0,800.0,,,,,0.75,0.36666666666666664,
11041193,1646.7910374,1,70060.0,,740.0,198955.0,2010.0,7,26420,5,222.0,AHS_2023,2023,1,0,3.0,13.0,1100.0,,0.0,,0.0,0.5,0.43333333333333335,
11041194,1066.5070957,1,37000.0,,,13107.0,2005.0,7,19100,5,102.0,AHS_2023,2023,1,0,3.0,18.0,1100.0,,,,,0.5,0.6,
11041195,1682.1389198,2,35000.0,1400.0,,,2021.0,7,19100,5,174.0,AHS_2023,2023,0,1,4.0,2.0,1100.0,1.2727272727272727,0.0,0.0,0.0,0.75,0.06666666666666667,0.6964646464646465
11041196,1858.8831485,1,81600.0,,,184116.0,2019.0,7,26420,5,223.0,AHS_2023,2023,1,0,3.0,4.0,1100.0,,,,,0.5,0.13333333333333333,
11041197,1151.4519716,1,107000.0,,1361.0,369079.0,2019.0,7,26420,5,501.0,AHS_2023,2023,1,0,4.0,4.0,1100.0,,0.0,,0.0,0.75,0.13333333333333333,
11041198,1443.2968605,1,79030.0,,333.0,263472.0,2016.0,7,19100,5,328.0,AHS_2023,2023,1,0,4.0,7.0,1100.0,,,,,0.75,0.23333333333333334,
11041199,1682.1389198,2,60000.0,1200.0,,,2021.0,7,19100,5,301.0,AHS_2023,2023,0,1,3.0,2.0,1100.0,1.0909090909090908,0.0,0.0,0.0,0.5,0.06666666666666667,0.5525252525252525
11041201,1294.1141405,1,36000.0,,958.0,383492.0,2004.0,7,19100,6,252.0,AHS_2023,2023,1,0,5.0,19.0,1100.0,,,,,1.0,0.6333333333333333,
