yy1,y1,WEIGHT,hhsex,age,agecl,educ,edcl,race,lf,married,kids,INCOME,inccat,NETWORTH,nwcat,housecl,mrthel,rent,turndown,turnfear,late,checking,saving,fin,debt,SURVEY_YEAR,SOURCE,IS_OWNER,IS_RENTER,CREDIT_EXCLUDED,EDU_TIER,Rp
2311,23111,3874.1668637194607,1,64,4,14,4,1,1,1,0,152251.92706081196,5,2036880.2013245034,5,1,0.0,,0,0,0,15069.668874172185,3477.615894039735,1096608.2119205298,0.0,2019,SCF,1,0,0.0,5,
2312,23121,7324.832122202302,1,37,2,10,3,1,1,1,0,112123.51217656695,4,136438.46357615895,2,1,69552.3178807947,,0,0,0,1738.8079470198675,2202.4900662251657,62249.32450331126,128671.78807947019,2019,SCF,1,0,0.0,4,
2313,23131,7588.457362238338,1,58,4,4,1,1,1,1,0,67274.10730594018,3,21074.352317880795,2,1,26661.721854304637,,0,0,1,92.7364238410596,0.0,92.7364238410596,170403.17880794703,2019,SCF,1,0,0.0,2,
2314,23141,1839.4462442525,1,54,3,12,4,1,1,2,1,236049.4993190883,6,3597477.7218543044,5,2,0.0,4868.662251655629,0,0,0,9273.64238410596,13910.46357615894,3489207.9470198676,53323.44370860927,2019,SCF,0,1,0.0,5,0.24750718467269825
2315,23151,4297.713091091911,1,30,1,12,4,2,1,2,0,33046.92990467237,2,-94846.17748344371,1,2,0.0,695.523178807947,0,0,1,92.7364238410596,0.0,92.7364238410596,120441.43046357617,2019,SCF,0,1,0.0,5,0.2525583517068349
2316,23161,6851.241550016831,1,38,2,13,4,1,1,1,2,147530.9370744302,5,34092.22781456954,2,1,319940.66225165565,,0,0,1,2318.41059602649,69.5523178807947,44698.95629139073,386421.0860927152,2019,SCF,1,0,0.0,5,
2317,23171,4186.227693346848,1,37,2,11,3,2,1,1,1,96780.29472082622,4,35703.52317880795,2,2,0.0,799.851655629139,0,0,0,18315.443708609273,0.0,27820.92715231788,7071.152317880795,2019,SCF,0,1,0.0,4,0.09917535274341566
2318,23181,396.9330378789801,1,40,2,13,4,1,1,1,2,185298.8569654843,5,419052.71523178805,3,1,370945.6953642384,,0,0,0,2318.41059602649,25502.51655629139,187095.73509933776,411286.03973509936,2019,SCF,1,0,0.0,5,
2319,23191,4114.028986647461,2,42,2,12,4,1,1,2,0,89698.80974125356,4,-21422.11390728477,1,2,0.0,602.7867549668874,0,0,0,463.682119205298,139.1046357615894,37697.35629139073,71870.7284768212,2019,SCF,0,1,0.0,5,0.08064143861516485
2320,23201,6650.848147627226,1,40,2,9,3,1,1,2,0,86158.06725146723,4,261864.47682119205,3,1,70711.52317880794,,0,0,0,3477.615894039735,0.0,141307.12582781457,82303.5761589404,2019,SCF,1,0,0.0,4,
2321,23211,8615.724366922057,1,21,1,8,2,3,1,1,1,27145.692421695156,1,707.1152317880794,1,2,0.0,799.851655629139,1,1,0,370.9456953642384,0.0,707.1152317880794,0.0,2019,SCF,0,1,1.0,3,0.35358169238956894
2322,23221,1.6323901085228265,1,62,4,13,4,1,0,1,0,19356058.94416524,6,178255635.49668875,5,1,1877912.5827814569,,0,0,0,0.0,0.0,92491831.5231788,2983794.437086093,2019,SCF,1,0,0.0,5,
2323,23231,1336.090093102302,1,90,6,14,4,1,0,1,0,271456.92421695153,6,3434725.298013245,5,1,0.0,,0,0,0,585398.6754966887,13910.46357615894,2610530.331125828,0.0,2019,SCF,1,0,0.0,5,
2324,23241,4816.986872651985,1,47,3,8,2,1,1,1,1,71995.09729232192,3,-3593.53642384106,1,2,0.0,1506.9668874172185,0,0,0,3245.774834437086,0.0,3303.735099337748,13272.900662251655,2019,SCF,0,1,0.0,3,0.25117825142428396
2325,23251,5751.477154808143,1,60,4,13,4,1,1,1,0,187659.3519586752,5,552094.7072847682,4,1,253865.96026490067,,0,0,0,231.841059602649,8705.63178807947,355539.8569536424,280458.1298013245,2019,SCF,1,0,0.0,5,
2326,23261,5946.597302676942,2,51,3,8,2,3,1,2,1,15343.217455740742,1,8289.477086092715,1,2,0.0,405.72185430463577,0,0,0,173.88079470198676,0.0,175.04,13910.46357615894,2019,SCF,0,1,0.0,3,0.31731690342653623
2327,23271,279.9374429013741,1,55,4,10,3,1,1,1,1,129827.22462549857,4,987179.2317880795,4,1,92736.4238410596,,0,0,0,3477.615894039735,24343.311258278147,62017.48344370861,164607.1523178808,2019,SCF,1,0,0.0,4,
2328,23281,2394.3451545581584,1,47,3,13,4,1,1,1,3,572420.0358487893,6,4409153.271523179,5,1,798692.4503311259,,0,0,0,29907.49668874172,1970.6490066225165,3202304.6357615893,842626.3311258279,2019,SCF,1,0,0.0,5,
2329,23291,6051.169827885857,1,32,1,8,2,2,1,1,3,40128.414884245016,2,-11337.027814569536,1,2,0.0,1043.2847682119204,0,1,0,23.1841059602649,0.0,486.8662251655629,17388.079470198674,2019,SCF,0,1,1.0,3,0.3119838462260902
2330,23301,1666.933300678277,1,65,5,9,3,1,1,1,0,55471.63233998576,3,494053.29801324505,4,1,0.0,,0,0,0,1970.6490066225165,7302.9933774834435,59119.470198675495,0.0,2019,SCF,1,0,0.0,4,
2331,23311,3785.238495651648,1,27,1,14,4,1,1,2,0,37767.91989105413,2,710592.8476821192,4,2,0.0,1738.8079470198675,0,0,0,1391.046357615894,3477.615894039735,700391.8410596027,0.0,2019,SCF,0,1,0.0,5,0.5524713943587014
2332,23321,5784.885779790858,1,50,3,8,2,3,1,1,2,33046.92990467237,2,373611.8675496689,3,1,0.0,,0,0,0,4636.82119205298,0.0,4636.82119205298,1391.046357615894,2019,SCF,1,0,0.0,3,
2333,23331,6717.133162752734,2,62,4,9,3,1,1,2,1,55471.63233998576,3,198908.03708609272,3,1,221408.2119205298,,0,0,0,2434.3311258278145,2434.3311258278145,10201.006622516556,223970.05562913907,2019,SCF,1,0,0.0,4,
2334,23341,6340.238486847571,2,60,4,9,3,1,1,2,0,61372.869822962966,3,21213.456953642384,2,2,0.0,811.4437086092715,0,0,0,2318.41059602649,115.9205298013245,2434.3311258278145,0.0,2019,SCF,0,1,0.0,4,0.15865845171326812
2335,23351,7112.8849829923,1,28,1,12,4,1,1,2,0,155792.66955059828,5,355876.0264900662,3,2,0.0,1391.046357615894,0,0,0,2318.41059602649,28980.132450331126,235318.67549668875,11592.05298013245,2019,SCF,0,1,0.0,5,0.10714596739077847
2336,23361,5012.4600163297355,1,70,5,13,4,1,0,1,0,279246.55769448145,6,3315501.0331125828,5,1,79985.16556291391,,0,0,1,13504.741721854305,0.0,2869786.59602649,79985.16556291391,2019,SCF,1,0,0.0,5,
2337,23371,7877.089135969989,1,41,2,8,2,1,1,1,1,81437.07726508546,3,118551.92582781457,2,1,272413.2450331126,,0,1,0,3477.615894039735,776.6675496688741,4254.283443708609,319245.13907284767,2019,SCF,1,0,1.0,3,
2338,23381,257.31847611000825,2,50,3,11,3,1,1,2,0,60192.62232636752,3,13840.911258278145,1,2,0.0,834.6278145695364,0,1,0,173.88079470198676,2979.1576158940397,3153.0384105960266,2063.385430463576,2019,SCF,0,1,1.0,4,0.1663913846539148
2339,23391,4983.02558745512,1,29,1,8,2,1,1,1,0,93239.5522310399,4,15185.58940397351,2,2,0.0,579.6026490066225,0,1,1,811.4437086092715,0.0,811.4437086092715,26661.721854304637,2019,SCF,0,1,1.0,3,0.0745952937530736
2340,23401,7592.351584201353,1,37,2,9,3,2,1,1,3,167595.14451655268,5,223980.4884768212,3,1,118238.94039735099,,1,1,1,695.523178807947,289.80132450331126,31553.56821192053,157653.07973509934,2019,SCF,1,0,1.0,4,
2341,23411,3592.4938210556124,1,56,4,8,2,2,1,1,1,177037.12448931625,5,285443.87178807944,3,2,0.0,1622.887417218543,1,1,0,8695.198940397351,0.0,296920.0042384106,34080.6357615894,2019,SCF,0,1,1.0,3,0.11000319318786589
2342,23421,3463.980682779968,1,29,1,9,3,1,1,1,2,232508.75682930197,6,669441.059602649,4,2,0.0,1854.728476821192,0,0,0,14605.986754966887,0.0,88679.20529801324,0.0,2019,SCF,0,1,0.0,4,0.09572431604455336
2343,23431,9710.952283333387,1,34,1,11,3,1,1,1,1,41308.662380840455,2,180951.94701986754,3,1,0.0,,0,0,0,1159.205298013245,231.841059602649,1391.046357615894,6143.788079470199,2019,SCF,1,0,0.0,4,
2344,23441,274.0695961551454,1,62,4,12,4,1,1,1,1,655037.3606104702,6,16132080.529801324,5,1,0.0,,0,0,0,0.0,5796.026490066225,13104236.291390728,0.0,2019,SCF,1,0,0.0,5,
2345,23451,4840.115377459734,2,27,1,12,4,5,1,2,0,23604.949931908835,1,5448.264900662251,1,2,0.0,880.9960264900662,0,0,0,6839.311258278146,2086.569536423841,8925.880794701987,16228.874172185431,2019,SCF,0,1,0.0,5,0.4478701436934539
2346,23461,5773.237977329412,1,61,4,14,4,1,1,1,0,135728.46210847577,4,423341.77483443706,3,1,237637.08609271524,,0,0,0,23184.1059602649,0.0,250388.34437086093,256184.37086092716,2019,SCF,1,0,0.0,5,
2347,23471,4558.427402435213,2,60,4,8,2,1,1,2,0,59012.374829772074,3,730415.2582781457,4,2,0.0,1854.728476821192,0,0,0,1854.728476821192,0.0,720562.0132450331,0.0,2019,SCF,0,1,0.0,3,0.3771538052155402
2348,23481,51.481225328344316,1,72,5,11,3,1,0,1,0,154612.42205400285,5,2221037.3509933776,5,1,0.0,,0,0,0,2318.41059602649,34776.15894039735,596990.7284768212,0.0,2019,SCF,1,0,0.0,4,
2349,23491,7320.367063679374,1,67,5,12,4,1,0,1,1,76716.08727870371,3,130793.13377483444,2,1,273572.4503311258,,1,1,0,1425.8225165562915,0.0,1773.5841059602649,273572.4503311258,2019,SCF,1,0,1.0,5,
2350,23501,3228.0869092171133,1,80,6,12,4,1,1,1,0,238409.9943122792,6,4756683.01986755,5,1,0.0,,0,0,0,5796.026490066225,0.0,3920432.317880795,7998.516556291391,2019,SCF,1,0,0.0,5,
2351,23511,4815.862924014117,1,71,5,13,4,1,1,1,0,168775.39201314814,5,3248093.2450331124,5,1,208656.95364238412,,0,0,0,15069.668874172185,4636.82119205298,2962928.741721854,208656.95364238412,2019,SCF,1,0,0.0,5,
2352,23521,9973.409581056945,1,40,2,14,4,2,1,2,0,27145.692421695156,1,105255.84105960265,2,1,162288.7417218543,,0,0,0,1506.9668874172185,11592.05298013245,17156.238410596026,264878.4105960265,2019,SCF,1,0,0.0,5,
2353,23531,7430.408670959298,1,27,1,11,3,5,1,2,0,70814.84979572649,3,3396.4715231788077,1,2,0.0,463.682119205298,0,0,0,5796.026490066225,2318.41059602649,9273.64238410596,8195.581456953643,2019,SCF,0,1,0.0,4,0.0785737094199042
2354,23541,5409.310004994981,2,42,2,9,3,2,1,2,0,35407.424897863246,2,0.0,1,2,0.0,1391.046357615894,0,1,0,0.0,0.0,0.0,0.0,2019,SCF,0,1,1.0,4,0.47144225651942523
2355,23551,33.61473325812127,1,61,4,13,4,1,1,1,0,6904447.855083333,6,94233305.64238411,5,1,0.0,,0,0,0,0.0,60278.67549668874,49597757.880794704,0.0,2019,SCF,1,0,0.0,5,
2356,23561,5383.002443131391,1,23,1,8,2,3,0,1,1,16523.464952336184,1,6642.246357615894,1,2,0.0,730.2993377483443,0,1,0,0.0,382.53774834437087,1657.6635761589405,115.9205298013245,2019,SCF,0,1,1.0,3,0.5303725385843533
2357,23571,5026.667908538044,2,59,4,12,4,1,1,2,0,56651.879836581196,3,160434.0132450331,3,2,0.0,1391.046357615894,0,0,0,231.841059602649,0.0,159042.96688741722,13678.622516556292,2019,SCF,0,1,0.0,5,0.29465141032464076
2358,23581,266.4786865286908,1,71,5,14,4,1,1,1,0,1392692.0459826211,6,14954907.549668875,5,1,0.0,,0,0,1,3622516.5562913907,0.0,10838569.536423841,0.0,2019,SCF,1,0,0.0,5,
2359,23591,4523.6364708089495,2,50,3,8,2,2,1,2,0,17703.712448931623,1,-104.32847682119206,1,2,0.0,463.682119205298,0,0,1,231.841059602649,0.0,231.841059602649,336.16953642384107,2019,SCF,0,1,0.0,3,0.3142948376796168
2360,23601,7435.703446015813,1,73,5,13,4,1,0,2,0,79076.58227189459,3,445482.5960264901,3,1,55641.85430463576,,0,0,0,1275.1258278145694,0.0,302668.5033112583,55641.85430463576,2019,SCF,1,0,0.0,5,
2361,23611,6771.397145894291,1,82,6,9,3,1,0,1,0,69044.47855083333,3,132786.96688741722,2,2,0.0,,0,0,0,47527.41721854304,0.0,86940.39735099337,1101.2450331125829,2019,SCF,0,1,0.0,4,
2362,23621,8347.055099587948,1,69,5,13,4,1,0,1,0,182938.36197229344,5,1763151.2582781457,5,1,370945.6953642384,,0,0,0,8114.437086092716,5796.026490066225,1404956.821192053,370945.6953642384,2019,SCF,1,0,0.0,5,
2363,23631,6028.129528409257,1,48,3,9,3,1,1,1,0,174676.62949612536,5,251083.86754966888,3,1,631766.8874172185,,0,0,0,23184.1059602649,0.0,149537.4834437086,638142.5165562914,2019,SCF,1,0,0.0,4,
2364,23641,5506.793125662989,1,68,5,8,2,1,0,1,0,18883.959945527065,1,319824.7417218543,3,1,0.0,,0,0,0,115.9205298013245,1159.205298013245,1275.1258278145694,0.0,2019,SCF,1,0,0.0,3,
2365,23651,320.16113005601176,1,42,2,12,4,1,1,1,4,4850817.211007265,6,796091193.642384,5,1,1391046.357615894,,0,0,0,0.0,0.0,69714606.62251656,1391046.357615894,2019,SCF,1,0,0.0,5,
2366,23661,6864.676182418711,2,77,6,2,1,3,0,2,0,11802.474965954418,1,7117.520529801324,1,2,0.0,753.4834437086092,0,0,0,278.2092715231788,0.0,278.2092715231788,0.0,2019,SCF,0,1,0.0,2,0.7660936668440659
2367,23671,4394.30122509058,1,53,3,8,2,2,1,2,0,35407.424897863246,2,9714.140397350993,1,2,0.0,1101.2450331125829,0,0,0,0.0,0.0,4265.875496688742,0.0,2019,SCF,0,1,0.0,3,0.373225119744545
2368,23681,7047.081304159246,1,39,2,12,4,1,1,1,0,278538.4091965242,6,799619.8145695365,4,1,508891.12582781457,,0,0,0,9041.80132450331,8114.437086092716,658196.7682119205,548304.1059602649,2019,SCF,1,0,0.0,5,
2369,23691,3281.7967702600154,1,51,3,10,3,1,0,1,2,62553.1173195584,3,67651.22119205298,2,2,0.0,1506.9668874172185,0,0,0,2040.2013245033113,6491.549668874172,46785.52582781457,0.0,2019,SCF,0,1,0.0,4,0.2890919497524777
2370,23701,11634.035774699203,2,68,5,9,3,1,1,2,0,64913.61231274928,3,280527.6821192053,3,1,64915.496688741725,,0,0,0,7882.596026490066,6027.867549668874,246910.72847682118,64915.496688741725,2019,SCF,1,0,0.0,4,
2371,23711,1540.971649387961,1,57,4,12,4,1,1,1,2,395382.91135947296,6,4564834.543046358,5,1,63756.291390728475,,0,0,0,222567.41721854304,151855.8940397351,2375791.258278146,290960.5298013245,2019,SCF,1,0,0.0,5,
2372,23721,5155.167010863929,2,52,3,13,4,2,1,2,0,125106.2346391168,4,322827.0834437086,3,1,89258.80794701987,,0,0,0,3999.2582781456954,0.0,86302.83443708609,90371.64503311258,2019,SCF,1,0,0.0,5,
2373,23731,5317.497414997031,1,36,2,8,2,1,1,1,0,77896.33477529914,3,125889.69536423842,2,1,92736.4238410596,,0,0,0,3535.5761589403974,49845.82781456954,59594.74437086093,95286.67549668874,2019,SCF,1,0,0.0,3,
2374,23741,5647.634861334188,1,37,2,8,2,2,1,2,0,84977.81975487179,3,25038.834437086094,2,1,198224.1059602649,,0,0,0,2898.0132450331125,3477.615894039735,6375.6291390728475,217814.67549668875,2019,SCF,1,0,0.0,3,
2375,23751,1585.0158698998164,2,42,2,9,3,1,1,2,2,87338.31474806268,4,64509.774834437085,2,2,0.0,730.2993377483443,0,0,0,2144.5298013245033,347.7615894039735,89432.68874172185,68393.11258278145,2019,SCF,0,1,0.0,4,0.10034075054298576
2376,23761,4602.615772328384,1,52,3,9,3,1,1,1,1,148711.18457102563,5,124800.04238410597,2,1,423109.93377483444,,0,0,0,5170.055629139073,12519.417218543047,31252.174834437086,483388.6092715232,2019,SCF,1,0,0.0,4,
2377,23771,5402.408190014548,1,38,2,14,4,1,1,1,2,234869.25182249286,6,681670.6754966887,4,1,224885.82781456952,,0,0,0,48107.01986754967,56395.33774834437,187965.13907284767,224885.82781456952,2019,SCF,1,0,0.0,5,
2378,23781,9373.381361294005,1,67,5,8,2,1,0,1,0,148711.18457102563,5,668861.4569536424,4,1,0.0,,0,0,0,5796.026490066225,23184.1059602649,394129.8013245033,0.0,2019,SCF,1,0,0.0,3,
2379,23791,5293.646015160954,1,66,5,8,2,2,0,1,0,53111.137346794865,3,92541.67735099338,2,2,0.0,695.523178807947,0,0,0,139.1046357615894,2.31841059602649,95207.84953642385,12403.496688741721,2019,SCF,0,1,0.0,3,0.15714741883980843
2380,23801,2923.2169524557953,1,65,5,12,4,1,1,2,0,100321.03721061251,4,722358.7814569536,4,1,57960.26490066225,,0,0,0,2898.0132450331125,0.0,630028.0794701987,61843.60264900662,2019,SCF,1,0,0.0,5,
2381,23811,961.7766222435396,1,38,2,13,4,1,1,1,0,300963.1116318376,6,2045765.5099337748,5,1,591194.701986755,,0,0,0,250388.34437086093,0.0,273572.4503311258,1205573.5099337748,2019,SCF,1,0,0.0,5,
2382,23821,4668.816329954491,1,70,5,14,4,1,1,1,0,1032716.5595210113,6,5227320.370860927,5,1,173880.79470198674,,0,0,0,92736.4238410596,104328.47682119206,2069181.4569536424,231841.059602649,2019,SCF,1,0,0.0,5,
2383,23831,5710.711389264816,1,49,3,12,4,1,1,1,1,178217.37198591168,5,445134.8344370861,3,1,223726.6225165563,,0,0,0,1854.728476821192,2086.569536423841,351123.28476821195,257807.2582781457,2019,SCF,1,0,0.0,5,
2384,23841,8347.055099587948,1,64,4,12,4,3,1,1,2,274997.6667067379,6,2092945.165562914,5,1,1193981.4569536424,,0,0,0,5796.026490066225,0.0,191268.87417218543,1211369.536423841,2019,SCF,1,0,0.0,5,
2385,23851,4718.93479929161,2,73,5,12,4,2,0,2,0,73175.34478891737,3,397039.4066225166,3,1,0.0,,0,0,0,347.7615894039735,5564.185430463576,284121.2185430463,1843.1364238410597,2019,SCF,1,0,0.0,5,
2386,23861,5484.840570637905,2,85,6,8,2,1,0,2,0,65267.68656172792,3,587137.4834437086,4,2,0.0,2782.092715231788,0,0,0,4636.82119205298,4984.582781456954,573227.0198675497,0.0,2019,SCF,0,1,0.0,3,0.5115105857353619
2387,23871,666.8722422473418,1,71,5,12,4,5,1,1,0,3555141.5092447894,6,45472957.668874174,5,1,0.0,,0,0,0,6375.6291390728475,1159205.298013245,6613845.82781457,0.0,2019,SCF,1,0,0.0,5,
2388,23881,6725.576915372389,1,41,2,12,4,3,1,2,2,153432.17455740742,5,805647.6821192052,4,1,591194.701986755,,0,0,0,1159.205298013245,46368.2119205298,284005.29801324505,595831.5231788079,2019,SCF,1,0,0.0,5,
2389,23891,1237.5220381689073,1,63,4,8,2,1,1,1,0,2443112.317952564,6,30474464.0,5,1,0.0,,0,0,0,175619.6026490066,0.0,8730554.701986754,0.0,2019,SCF,1,0,0.0,3,
2390,23901,9373.381361294005,2,29,1,13,4,5,1,1,0,259654.44925099713,6,701040.9960264901,4,1,359353.64238410594,,0,0,0,8114.437086092716,67233.90728476821,292119.73509933776,359631.8516556291,2019,SCF,1,0,0.0,5,
2391,23911,4187.934823000379,1,61,4,8,2,1,1,1,0,70814.84979572649,3,591194.701986755,4,1,0.0,,0,0,0,5796.026490066225,0.0,5796.026490066225,0.0,2019,SCF,1,0,0.0,3,
2392,23921,393.66754971857983,1,67,5,13,4,1,1,2,0,1522519.27060812,6,70516776.68874173,5,1,0.0,,0,0,0,92736.4238410596,466000.5298013245,3978392.582781457,0.0,2019,SCF,1,0,0.0,5,
2393,23931,7353.925914986723,1,42,2,12,4,3,1,2,0,148711.18457102563,5,411981.5629139073,3,1,125194.17218543046,,0,0,0,17388.079470198674,0.0,110124.50331125828,125194.17218543046,2019,SCF,1,0,0.0,5,
2394,23941,6563.089039237546,2,45,3,8,2,2,1,2,3,61372.869822962966,3,14374.14569536424,1,2,0.0,1101.2450331125829,0,1,0,5216.423841059603,6259.7086092715235,14374.14569536424,15069.668874172185,2019,SCF,0,1,1.0,3,0.21532218446800672
2395,23951,35.18067144844058,1,68,5,12,4,1,1,1,0,4898027.110871083,6,45498809.10622516,5,1,0.0,,0,0,0,0.0,0.0,9853246.19231788,0.0,2019,SCF,1,0,0.0,5,
2396,23961,4196.999498465103,1,29,1,12,4,1,1,1,0,60192.62232636752,3,93084.18543046358,2,2,0.0,1622.887417218543,0,0,0,1506.9668874172185,0.0,1506.9668874172185,38253.774834437085,2019,SCF,0,1,0.0,5,0.32353880349372316
2397,23971,317.2997511667392,1,61,4,14,4,1,1,1,0,980785.669670812,6,15563954.013245033,5,1,0.0,,0,0,0,5796.026490066225,0.0,13023671.523178808,0.0,2019,SCF,1,0,0.0,5,
2398,23981,440.4980579205543,2,81,6,9,3,1,0,2,0,354074.2489786325,6,7620615.629139073,5,1,0.0,,0,0,0,28980.132450331126,0.0,5867897.218543046,0.0,2019,SCF,1,0,0.0,4,
2399,23991,4972.071089802738,1,60,4,8,2,2,1,1,0,25965.444925099713,1,12270.1880794702,1,2,0.0,776.6675496688741,0,1,1,585.3986754966887,0.0,3692.0688741721856,11592.05298013245,2019,SCF,0,1,1.0,3,0.3589389907591078
2400,24001,4718.48649582339,1,45,3,8,2,1,1,2,0,113303.75967316239,4,446409.96026490064,3,2,0.0,950.548344370861,0,0,0,1738.8079470198675,5796.026490066225,355296.4238410596,89258.80794701987,2019,SCF,0,1,0.0,3,0.10067256519425226
2401,24011,6935.118752215264,1,33,1,9,3,3,1,2,0,271456.92421695153,6,155136.44503311257,3,2,0.0,1970.6490066225165,0,0,0,66074.70198675497,34776.15894039735,126353.3774834437,660.7470198675496,2019,SCF,0,1,0.0,4,0.08711433000902423
2402,24021,297.90755680928896,1,56,4,7,1,1,1,2,0,645595.3806377066,6,12079730.649006622,5,1,469478.1456953642,,0,0,0,0.0,0.0,57960.26490066225,469478.1456953642,2019,SCF,1,0,0.0,2,
2403,24031,5803.792865746555,2,59,4,12,4,1,1,2,0,67274.10730594018,3,321679.4701986755,3,1,104328.47682119206,,0,0,0,2898.0132450331125,8462.19867549669,181763.39072847684,133308.60927152316,2019,SCF,1,0,0.0,5,
2404,24041,410.66124582380735,1,78,6,12,4,1,0,1,0,738834.9328687465,6,23706096.105960265,5,1,568010.5960264901,,0,0,0,22024.900662251657,118007.09933774834,6271068.821192053,568010.5960264901,2019,SCF,1,0,0.0,5,
2405,24051,4308.381554037339,1,43,2,8,2,1,1,1,0,119204.9971561396,4,39262.283443708606,2,1,187791.2582781457,,1,1,1,14571.21059602649,0.0,62098.62781456954,263951.0463576159,2019,SCF,1,0,1.0,3,
2406,24061,141.0491743965028,1,52,3,12,4,1,1,1,3,649136.123127493,6,9205318.82384106,5,1,594672.3178807948,,0,0,0,22094.45298013245,163447.94701986754,3128185.0490066223,974312.0529801324,2019,SCF,1,0,0.0,5,
2407,24071,35.576135003751425,1,67,5,9,3,1,1,1,0,11613635.366499146,6,236738470.14569536,5,1,0.0,,0,0,0,300234.1721854305,0.0,37493104.317880794,0.0,2019,SCF,1,0,0.0,4,
2408,24081,9442.304181708429,1,32,1,13,4,2,1,1,1,147530.9370744302,5,-313031.7986754967,1,1,440498.0132450331,,0,0,0,2237.266225165563,5100.503311258278,44003.43311258278,854334.3046357615,2019,SCF,1,0,0.0,5,
2409,24091,3729.542800058292,2,43,2,13,4,2,1,2,0,60192.62232636752,3,-295307.5496688742,1,2,0.0,1136.02119205298,0,0,1,521.6423841059602,0.0,1101.2450331125829,301625.2185430463,2019,SCF,0,1,0.0,5,0.2264771624456062
2410,24101,8702.55200153289,1,30,1,12,4,1,1,1,0,120385.24465273504,4,239839.57615894038,3,1,307189.4039735099,,0,0,0,3477.615894039735,83462.78145695364,124034.96688741722,307189.4039735099,2019,SCF,1,0,0.0,5,
2411,24111,34.55533940332272,1,63,4,12,4,3,1,1,0,0.0,1,14883616.42384106,5,1,2550251.655629139,,0,0,0,173880.79470198674,0.0,2822664.9006622517,2550251.655629139,2019,SCF,1,0,0.0,5,
2412,24121,8545.963850158052,1,74,5,9,3,3,0,1,2,103861.77970039885,4,51771.26781456954,2,1,37094.56953642384,,1,1,0,115.9205298013245,186.63205298013244,2620.963178807947,47063.73509933775,2019,SCF,1,0,1.0,4,
2413,24131,4229.611179039461,1,55,4,2,1,2,1,2,0,5547.1632339985745,1,8578.119205298013,1,2,0.0,,0,0,0,0.0,0.0,0.0,0.0,2019,SCF,0,1,0.0,2,
2414,24141,4478.027694574032,1,49,3,8,2,2,1,1,1,54291.38484339031,3,-11673.197350993378,1,2,0.0,1031.692715231788,0,0,1,869.4039735099337,0.0,2932.7894039735097,22952.264900662252,2019,SCF,0,1,0.0,3,0.22803456972950462
2415,24151,5381.515998528523,1,39,2,12,4,5,1,1,2,355254.49647522793,6,2376370.8609271524,5,1,627130.0662251656,,0,0,0,11592.05298013245,0.0,2006584.370860927,674657.4834437086,2019,SCF,1,0,0.0,5,
2416,24161,4505.796568618891,1,58,4,9,3,1,0,1,0,95600.04722423077,4,437020.39735099336,3,1,23184.1059602649,347.7615894039735,0,0,0,16228.874172185431,9273.64238410596,361672.05298013246,37094.56953642384,2019,SCF,1,0,0.0,4,0.04365206078883566
2417,24171,39.52781044253665,1,64,4,9,3,1,0,1,0,2915211.316590741,6,112375332.23841059,5,1,0.0,,0,0,0,4636821.19205298,0.0,78889368.794702,0.0,2019,SCF,1,0,0.0,4,
2418,24181,4745.83531562436,1,36,2,8,2,1,1,1,0,206543.3119042023,5,196763.50728476822,3,1,177358.4105960265,,0,0,0,9273.64238410596,41731.39072847682,54714.49006622517,177659.80397350993,2019,SCF,1,0,0.0,3,
2419,24191,5927.516958502945,2,64,4,11,3,1,1,2,1,70814.84979572649,3,194086.90225165564,3,1,52164.23841059603,,0,0,0,1738.8079470198675,3593.53642384106,98069.92741721854,55491.15761589404,2019,SCF,1,0,0.0,4,
2420,24201,8038.75060770579,1,70,5,8,2,2,0,1,0,47209.89986381767,2,230797.7748344371,3,1,231841.059602649,,0,1,0,7418.913907284768,0.0,7418.913907284768,231841.059602649,2019,SCF,1,0,1.0,3,
2421,24211,6378.242699929321,1,72,5,9,3,1,0,1,0,155792.66955059828,5,11452.948344370861,1,1,231841.059602649,,0,0,0,3477.615894039735,4636.82119205298,8114.437086092716,340249.93907284766,2019,SCF,1,0,0.0,4,
2422,24221,3974.885313404965,1,44,2,7,1,3,1,2,0,41308.662380840455,2,10143.046357615895,1,2,0.0,753.4834437086092,0,1,0,289.80132450331126,579.6026490066225,1101.2450331125829,0.0,2019,SCF,0,1,1.0,2,0.2188839048125903
2423,24231,7757.230385160399,1,59,4,8,2,1,1,1,1,94419.79972763534,4,132821.74304635762,2,1,26661.721854304637,,0,0,0,1159.205298013245,0.0,1159.205298013245,44188.9059602649,2019,SCF,1,0,0.0,3,
2424,24241,542.0770208161807,1,54,3,12,4,1,1,1,2,814370.7726508548,6,11296142.643708609,5,1,0.0,,0,0,0,13562.701986754966,67268.6834437086,6842475.888741721,18547.28476821192,2019,SCF,1,0,0.0,5,
2425,24251,4150.913977504006,1,64,4,10,3,1,1,2,0,74355.59228551282,3,64683.65562913907,2,2,0.0,1101.2450331125829,0,0,0,2318.41059602649,1159.205298013245,16228.874172185431,5680.105960264901,2019,SCF,0,1,0.0,4,0.1777262474974024
2426,24261,9167.56978922282,1,36,2,13,4,1,1,2,0,8025.682976849003,1,165998.19867549668,3,1,228363.44370860927,,0,0,0,2550.251655629139,37094.56953642384,76623.4701986755,228363.44370860927,2019,SCF,1,0,0.0,5,
